"text_data","tax","abortion","economy","education","energy","environment","unemployment"
"RT @HeyTammyBruce: Taxes are for the Little People ""36 Obama aides owe $866,000 in back taxes"" http://t.co/vjYFjYMU",1,0,0,0,0,0,0
"Yay for Obama's 1%!! ""@Rocky1542: Dow up 60 percent since Obama took office: Sunday's Numbers | http://t.co/VRaUQyuh #GOP2012 #p2 #tcot """,0,0,1,0,0,0,0
"RT @JimPethokoukis: There is no metric, no matter how tricksy, that will make the Obama recovery look better than the Reagan Recovery",0,0,1,0,0,0,0
"–@BarackObama: This just in..."" 100% of #tax paying Americans say #obama is an #idiot. #taxes #economy #Democrats #mapoli #masen #Obama2012",1,0,1,0,0,0,0
"""Non-partisan report"" on Romney tax plan. --> #ugh @stefcutter",1,0,0,0,0,0,0
"RT @JoshuaHol: Ann Romney on their taxes: –it will only give them more ammunition,” and: –thereês nothing weêre hiding.” Good luck with ...",1,0,0,0,0,0,0
"RT @byronNME: Racism is one of the great motivating factors behind GOP and Tea Party policy. Romney's new ""welfare ad"" illustrates this ...",0,0,0,0,0,0,0
"RT @truthteam2012: Romney is continuing his false welfare attack. Hereês how it played with fact-checkers and newspapers last time around:",0,0,0,0,0,0,0
"Obama Thanks 'Gay-Porn Kingpin' http://t.co/ugFTRSmi #GOP #MMFA #OCRA #sgp #P2 #NAACP",0,0,0,0,0,0,0
"Unemployment over 8%? The deficit over 1 trillion? 5 trillion in new debt? Our credit downgraded? Obama's economic plan failed. #ohio #rva",0,0,1,0,0,0,1
"#obama #economy http://t.co/1VeeuiQc",0,0,1,0,0,0,0
"RT @mysera26: #ReleaseTheReturns When vetting his VP will Romney expect to see 10 yrs of tax returns? #MittsMissingReturns",1,0,0,0,0,0,0
"RT @washingtonpost: Romney's #Medicare chart isn't true: http://t.co/La9l4dpf via @EzraKlein",0,0,0,0,0,0,0
"RT @utaustinliberal: POTUS: In order to pay for one wealthy person's tax cut under Mr. Romney; 125 middle-class families would see a tax ...",1,0,0,0,0,0,0
"Video of Romney allegedly talking about Chinese workers uploaded to YouTube http://t.co/oY7JE9kn #TEAMFOLLOWBACK",0,0,0,0,0,0,0
"New Poll Shows #GOP = Stupid RT @mediaite: New Poll Shows Conservative Republicans Increasingly Believe Obama Is Muslim http://t.co/qm9paGnz",0,0,0,0,0,0,0
"We've heard both Mitt and Ann Romney refer to us as ""you people""! You people have the gall to ask ""us"" if we ever paid a dime in taxes!",1,0,0,0,0,0,0
"RT @Obama2012: –Donêt tell me we canêt offer our young people student loans because weêve got to protect corporate tax loopholes.”ãPresi ...",1,0,0,0,0,0,0
"Five Budget Questions Mitt Romney Needs To Answer Now That Paul Ryan Is On The Ticket http://t.co/QFu6mvcF #p2",0,0,0,0,0,0,0
"As Obama Moves To Cut The Work Requirement From Welfare, A Look Back To What Democrats Have Said About Welfare Reform http://t.co/PiSFOoDT",0,0,0,0,0,0,0
"RealClearPolitics Video - Paul Ryan: Welcome To President Obama's ""Imaginary Recovery"" http://t.co/04cX8ae7",0,0,1,0,0,0,0
"RT @KatyinIndy: OBAMA: 'A NEW AMERICA IN WHICH PROSPERITY IS SHARED' http://t.co/cVmz299n Steal taxpayer $ for parasites & illegals ...",1,0,0,0,0,0,0
"AS 50 'country' in GDP their energy GOAL to be 100% renewable is remarkable. ...and COMPANIES and OBAMA and... http://t.co/iKzhdPcD",0,0,1,0,1,1,0
"Thomas Sowell explains Obama's Immigration Ploy http://t.co/4wUDKudE",0,0,0,0,0,0,0
"RT @lolapowers: Law Professor Says One Of Romney's Tax-Avoidance Schemes Is Illegal. Come on, where are the swiftboaters when we need them?",1,0,0,0,0,0,0
"Romneyês welfare ad is accurate http://t.co/Xj57SsxS",0,0,0,0,0,0,0
"RT @WHLive: Obama: ""Iêm again calling on Congress to act. Pass the Veterans Jobs Corps so we can put more vets to work protecting & ...",0,0,0,0,0,0,1
"RT @nycasac: Realistic report surprisingly from WaPo. Who'd a thunk it? ~>The economic gale against Obama is growing http://t.co/k7vPhAO8",0,0,1,0,0,0,0
"@wizard1953 what is the lie? Obama hates the military & is cutting back on the time they have to vote. Many are far away defending the USA",0,0,0,0,0,0,0
"RT @julescator: Ann Romney brought the Tax Return problem right back in the spotlight. She says we will NOT release any more returns. P ...",1,0,0,0,0,0,0
"@LeftDial Since Obama has made no plans for Medicare reform there was nothing to read. Except how he cut $716B @ResistTyranny",0,0,0,0,0,0,0
"RT @ZaneMaxs: Mitt Romney wants to cut his own taxes by $5 million then blame teachers and first responders for stealing your money. htt ...",1,0,0,1,0,0,0
"RT @TPM: Surrogates admit Romney will cut Medicare benefits for current seniors: http://t.co/vL4O970V",0,0,0,0,0,0,0
"RT @4More: President Obama got out of Iraq, eliminated bin Laden, saved the Auto Industry, reformed Wall Street, and expanded Health Car ...",0,0,0,0,0,0,0
"RT @Blueberrier0341: Anderson Cooper Shreds @DWSTweets For Lying About Romney Abortion Position http://t.co/ZSjxDRYg @Karen4Congress #tw ...",0,1,0,0,0,0,0
"They said 14 years ago that tax cuts 4 the ""job creators"" would work. Well, where R the jobs? Why were we haemorrhaging jobs until Obama ?",1,0,0,0,0,0,1
"@OBAMA_CZAR Imagine Obama if he wins? Unaccountable on taxes, EPA, 2nd Amendment, welfare benefits.. Too scary to contemplate.",1,0,0,0,0,0,0
"Romney: ""My plan will turn things around and bring the economy roading back with 12 million new jobs created by the end of my first term.""",0,0,1,0,0,0,1
"RT @markos: Mitt Romney cleverly waits until he's back from his trip to insult Israel http://t.co/6Z0Kbf5x",0,0,0,0,0,0,0
"@Freedomologist #obama's plan for Medicare and Ryan's plan curn Medicare spending by same amount.",0,0,0,0,0,0,0
"Black Pastor Calls Obama –Judas” on Gay Marriage | Conservative Byte http://t.co/loa8XGwy",0,0,0,0,0,0,0
"RT @BarackObama: President Obama: –Your education is the single most important investment you can make in your future.”",0,0,0,1,0,0,0
"Romney calls for energy independence, mentions coal and gas.",0,0,0,0,1,0,0
"RT @YouGiveMeFever7: Food for thought: If Americans accept Romney's noncompliance 4 release of his tax returns, the practice will be neg ...",1,0,0,0,0,0,0
"RT @litbrit: Former Rep.Whip of CA StateAssmbly: Why Romney refuses2 provide Tax Returns=>Bain profits frm Stericycle fetus disposal Öjobs steve jobs",1,0,0,0,0,0,1
"–@GOP: Sorry Seniors: Obama Deputy Campaign Manager Calls Gutting of Medicare an Achievement- http://t.co/FZRy17AO #demsindisarray”",0,0,0,0,0,0,0
